sourceKey,vertical,externalId,title,slug,category,shortTagline,description,priceMin,priceMax,currency,showPrice,timeline,materials,dimensions,status,featured,images,imageAlts,fields,seoTitle,seoDescription,url,firstSeen,lastSeen,contentHash
3dzone,3dprint,11271,M3 x 40mm Button Head Cap Screw,m3-x-40mm-button-head-cap-screw,Fastners,,M3 X 40MM Button Head Cap Screw,0,0,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/M3X12MM_BHS__09474.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m3-x-40mm-button-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,8d4cd3114f7eb707
3dzone,3dprint,7449,BASF Ultrafuse PC/ABS FR 2.85mm 750g,basf-ultrafuse-pc-abs-fr-2-85mm-750g,Ultrafuse PC/ABS FR,,"BASF Ultrafuse PC/ABS FR is a V-0 flame retardant blend of Polycarbonate and Acrylonitrile Butadiene Styrene, two of the most used thermoplastics for engineering & electrical applications.",0,0,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/07/Ultrafuse-ABS-Black-160219008666-1.png,basf ultrafuse pc/abs fr,"{""tags"":[],""attributes"":{},""categories"":[""Ultrafuse PC/ABS FR"",""Engineering Filaments"",""Ultrafuse Filaments""]}",,,https://3dzone.in/basf-ultrafuse-pc-abs-fr-2-85mm-750g/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,d6a3b395f0ed0cf3
3dzone,3dprint,11269,M3 x 25mm Button Head Cap Screw,m3-x-25mm-button-head-cap-screw,Fastners,,"Product Details M3 x 25mm Button Head Socket Screws Specification Name Hexagon socket button head screws Material Alloy Steel / High Tensile Thread Metric thread Head shape Button head Drive Type Hexagon socket Grade 10.9 Standard ISO 7380 Surface Finish Black Oxide Color Black Measurement System Metric Pitch Type Fine Pitch Dimension Dia (D) M3 Length See Product Title Thread Dia (Minor Dia) 2.86 Head Dia (max) 5.7 Head Height (max) 1.65 Allen Key Size 2mm Thread Length Full Thread (upto 30mm Length) Surface Finish This product has Black oxide (aka blackening) surface finish, which is a coating applied for mild corrosion resistance and to minimize light reflection. Black oxide treated fasteners can rust in the right environments, so it should be stored properly to avoid rusting. Maintenance Tips High tensile steels are very strong, but they are prone to rust formation, It can be avoided by keeping the component waxed or oiled and stored in proper boxes.",0,0,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/ButtonHeadSocketCapScrew2__48430.1618520974_f260a8df-dd7f-4376-840e-7160862bffb1_103x75_crop_center.webp,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m3-x-25mm-button-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,42d46ce2e06b4c62
3dzone,3dprint,11267,M3 x 16mm Button Head Cap Screw,m3-x-16mm-button-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,299,299,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/ButtonHeadSocketCapScrew2__48430.1618520974_f260a8df-dd7f-4376-840e-7160862bffb1_103x75_crop_center.webp,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m3-x-16mm-button-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,dc703dc82663d51a
3dzone,3dprint,11264,M3 x 12mm Button Head Cap Screw,m3-x-12mm-button-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,199,199,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/ButtonHeadSocketCapScrew2__48430.1618520974_f260a8df-dd7f-4376-840e-7160862bffb1_103x75_crop_center.webp,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m3-x-12mm-button-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,f1d2f2de84300d2e
3dzone,3dprint,11261,M3 x 10mm Button Head Socket Screw,m3-x-10mm-button-head-socket-screw,Fastners,,3-5 days to ship Pack of 10,199,199,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/s-l500-2-1.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m3-x-10mm-button-head-socket-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,1a8fe2f0634d741b
3dzone,3dprint,11258,M2 X 6mm Steel Flat Head Cap Screw,m2-x-6mm-steel-flat-head-cap-screw,Fastners,,What&#8217;s Included: 10x Steel Flat Head Cap Screw M2 X 6mm (Black) Notes: Uses RC4WD 1.5mm Metric Hex Driver Tool RC4WD 1.5mm Replacement Tip,0,0,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/94367-1.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m2-x-6mm-steel-flat-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,2a9b696c9ad6cada
3dzone,3dprint,11255,M2 X 6mm Socket Head Cap Screw,m2-x-6mm-socket-head-cap-screw,Fastners,,Specifications: Combined Weight: 0.21oz / 6g What&#8217;s Included: 10x Socket Head Cap Screws M2 X 6mm Notes: Uses RC4WD 1.5mm Metric Hex Driver Tool RC4WD 1.5mm Replacement Tip,0,0,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/s-l500-2.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m2-x-6mm-socket-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,c7c95c4e2626a8bd
3dzone,3dprint,11252,M2 X 6mm Button Head Cap Screw,m2-x-6mm-button-head-cap-screw,Fastners,,,0,0,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/ASS31520-150x150-1.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m2-x-6mm-button-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,316f90ac4863a857
3dzone,3dprint,11250,MGN7H-Block,mgn7h-block,3D Printer hardware,,Suitable Linear Rail=MGN7H,0,0,INR,TRUE,,,,out_of_stock,,,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn7h-block/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,1b08bb1e807af9ca
3dzone,3dprint,11234,M3 x 8 mm Flat Head Cap Screw,m3-x-8-mm-flat-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,299,299,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/flatfullthread-14.gif,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m3-x-8-mm-flat-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,ddbf41fdc856bc7e
3dzone,3dprint,11245,M3 X 8mm Button Head Cap Screw,m3-x-8mm-button-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,199,199,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/ZBHM10100316.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m3-x-8mm-button-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,cea621344a2b9165
3dzone,3dprint,11238,MGN9H-Block,mgn9h-block,3D Printer hardware,,Suitable Linear Rail=MGN9H,0,0,INR,TRUE,,,,out_of_stock,,,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn9h-block/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,48b51eaf9c91848c
3dzone,3dprint,11231,M2.5 x 6mm Button Head Hexagon Socket Drive Screw,m2-5-x-6mm-button-head-hexagon-socket-drive-screw,Fastners,,"Key Features M2.5 Metric Thread Size (2.5mm) 3 Year Extended Warranty. Free Technical Support From Our Engineers. A4 Stainless Steel, also known as marine grade or 316 Stainless Steel. Details. Thread Size: M2.5 (2.5mm)",0,0,INR,TRUE,,,,out_of_stock,,,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m2-5-x-6mm-button-head-hexagon-socket-drive-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,b7df9fa23242f55d
3dzone,3dprint,11229,M3 x 20mm  Flat Head Cap Screw,m3-x-20mm-flat-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,299,299,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/s-l500-1.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m3-x-20mm-flat-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,7863e0be74072be6
3dzone,3dprint,11195,MGN7H-400mm Linear Guide Rail,mgn7h-400mm-linear-guide-rail,3D Printer hardware,,"MGN7H Linear Guide Rail of 400mm length is a linear rail used to build a 3D printer with 350mm specs and also can be used in CNC machine PCB/IC assembly, etc. This guide rail is to be used with the MGN7H rail block. The rail is used for smooth and precise linear motion and it is fit for Semiconductor manufacturing equipment, printed circuit board IC assembly equipment, medical equipment. Also used in machine arm, precision measuring instruments, office automation equipment, and other small linear sliding devices. 3-5 days to ship",7499,7499,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/mgn7h.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn7h-400mm-linear-guide-rail/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,62ae4a7e2efdade9
3dzone,3dprint,11193,MGN7H-350mm Linear Guide Rail,mgn7h-350mm-linear-guide-rail,3D Printer hardware,,"MGN7H Linear Guide Rail of 350mm length is a linear rail used to build a 3D printer with 300mm specs and also can be used in CNC machine PCB/IC assembly, etc. This guide rail is to be used with the MGN7H rail block. The rail is used for smooth and precise linear motion and it is fit for Semiconductor manufacturing equipment, printed circuit board IC assembly equipment, medical equipment. Also used in machine arm, precision measuring instruments, office automation equipment, and other small linear sliding devices.",0,0,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/mgn7h.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn7h-350mm-linear-guide-rail/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,17e6517e5a9de19d
3dzone,3dprint,11190,MGN7H-300mm Linear Guide Rail,mgn7h-300mm-linear-guide-rail,3D Printer hardware,,"MGN7H Linear Guide Rail of 300mm length is a linear rail used to build a 3D printer with 250mm specs and also can be used in CNC machine PCB/IC assembly, etc. This guide rail is to be used with the MGN7H rail block. The rail is used for smooth and precise linear motion and it is fit for Semiconductor manufacturing equipment, printed circuit board IC assembly equipment, medical equipment. Also used in machine arm, precision measuring instruments, office automation equipment, and other small linear sliding devices.",0,0,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/mgn7h.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn7h-300mm-linear-guide-rail/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,58f05c9772f97efe
3dzone,3dprint,11187,M4 x 6 mm Button Head Hex Drive Screw,m4-x-6-mm-button-head-hex-drive-screw,Fastners,,3-5 days to ship Pack of 10,199,199,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/91239A138p1-b01-digitall@1x_636954469681089716.png,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m4-x-6-mm-button-head-hex-drive-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,21419ab63327bf7b
3dzone,3dprint,11184,M5 x 10 mm Button Head Hex Drive Screw,m5-x-10-mm-button-head-hex-drive-screw,Fastners,,,0,0,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/91239A224p1-b01-digitall@2x_636954466884086024.png,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m5-x-10-mm-button-head-hex-drive-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,2d1c3887a483d833
3dzone,3dprint,11181,M5 x 16 mm Button Head Hex Drive Screw,m5-x-16-mm-button-head-hex-drive-screw,Fastners,,3-5 days to ship Pack of 10,199,199,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/91239A232p1-b01-digitall@2x_636954467263637690.png,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m5-x-16-mm-button-head-hex-drive-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,9471009eda918974
3dzone,3dprint,11176,M5 x 30 mm Button Head Hex Drive Screw,m5-x-30-mm-button-head-hex-drive-screw,Fastners,,3-5 days to ship Pack of 10,299,299,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/91239A236p1-b01-digitall@2x_636954464167727369.png,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m5-x-30-mm-button-head-hex-drive-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,7323eae5b3679a75
3dzone,3dprint,11169,M5 x 40 mm Socket Head Cap Screw,m5-x-40-mm-socket-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,199,199,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/91290a196-@1x_637653308346646302.png,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m5-x-40-mm-socket-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,16aeef5fa85b2d8f
3dzone,3dprint,11174,MGN12H-400mm Linear Guide Rail,mgn12h-400mm-linear-guide-rail,3D Printer hardware,,"MGN12H Linear Guide Rail of 400mm length is a linear rail used to build a 3D printer with 350mm specs and also can be used in CNC machine PCB/IC assembly, etc. This guide rail is to be used with the MGN12H rail block. The rail is used for smooth and precise linear motion and it is fit for Semiconductor manufacturing equipment, printed circuit board IC assembly equipment, medical equipment. Also used in machine arm, precision measuring instruments, office automation equipment, and other small linear sliding devices. 3-5 days to ship",8399,8399,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/MGN-12.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn12h-400mm-linear-guide-rail/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,39dafd7283051307
3dzone,3dprint,11170,MGN12H-350mm Linear Guide Rail,mgn12h-350mm-linear-guide-rail,3D Printer hardware,,"MGN12H Linear Guide Rail of 350mm length is a linear rail used to build a 3D printer with 300mm specs and also can be used in CNC machine PCB/IC assembly, etc. This guide rail is to be used with the MGN12H rail block. The rail is used for smooth and precise linear motion and it is fit for Semiconductor manufacturing equipment, printed circuit board IC assembly equipment, medical equipment. Also used in machine arm, precision measuring instruments, office automation equipment, and other small linear sliding devices. 3-5 days to ship",7299,7299,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/MGN-12.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn12h-350mm-linear-guide-rail/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,005e791ce69004d9
3dzone,3dprint,11166,MGN12H-300mm Linear Guide Rail,mgn12h-300mm-linear-guide-rail,3D Printer hardware,,"MGN12H Linear Guide Rail of 300mm length is a linear rail used to build a 3D printer with 250mm specs and also can be used in CNC machine PCB/IC assembly, etc. This guide rail is to be used with the MGN12H rail block. The rail is used for smooth and precise linear motion and it is fit for Semiconductor manufacturing equipment, printed circuit board IC assembly equipment, medical equipment. Also used in machine arm, precision measuring instruments, office automation equipment, and other small linear sliding devices. 3-5 days to ship",2699,2699,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/MGN-12.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn12h-300mm-linear-guide-rail/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,bc29560f4912790b
3dzone,3dprint,11107,M3 x 6 mm Socket Head Cap Screw,m3-x-6-mm-socket-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,99,99,INR,TRUE,,,,out_of_stock,,,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m3-x-6-mm-socket-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,8ed485f65a5a17fc
3dzone,3dprint,11146,MGN9H-400mm Linear Guide Rail,mgn9h-400mm-linear-guide-rail,3D Printer hardware,,"MGN9H Linear Guide Rail of 400mm length is a linear rail used to build a 3D printer with 350mm specs and also can be used in CNC machine PCB/IC assembly, etc. This guide rail is to be used with the MGN9H rail block. The rail is used for smooth and precise linear motion and it is fit for Semiconductor manufacturing equipment, printed circuit board IC assembly equipment, medical equipment. Also used in machine arm, precision measuring instruments, office automation equipment, and other small linear sliding devices. 3-5 days to ship",7499,7499,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/mgn9h-guide-rail.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn9h-400mm-linear-guide-rail/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,92ebd9ae6f0a1a83
3dzone,3dprint,11143,MGN9H-350mm Linear Guide Rail,mgn9h-350mm-linear-guide-rail,3D Printer hardware,,"MGN9H Linear Guide Rail of 350mm length is a linear rail used to build a 3D printer with 300mm specs and also can be used in CNC machine PCB/IC assembly, etc. This guide rail is to be used with the MGN9H rail block. The rail is used for smooth and precise linear motion and it is fit for Semiconductor manufacturing equipment, printed circuit board IC assembly equipment, medical equipment. Also used in machine arm, precision measuring instruments, office automation equipment, and other small linear sliding devices. 3-5 days to ship",6599,6599,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/mgn9h-guide-rail.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn9h-350mm-linear-guide-rail/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,b23c3fad3be14209
3dzone,3dprint,11119,MGN9H-300mm Linear Guide Rail,mgn9h-300mm-linear-guide-rail,3D Printer hardware,,"MGN9H Linear Guide Rail of 300mm length is a linear rail used to build a 3D printer with 250mm specs and also can be used in CNC machine PCB/IC assembly, etc. This guide rail is to be used with the MGN9H rail block. The rail is used for smooth and precise linear motion and it is fit for Semiconductor manufacturing equipment, printed circuit board IC assembly equipment, medical equipment. Also used in machine arm, precision measuring instruments, office automation equipment, and other small linear sliding devices. 3-5 days to ship",5599,5599,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/mgn9h-guide-rail.jpg,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware""]}",,,https://3dzone.in/mgn9h-300mm-linear-guide-rail/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,5f05d26008c7decb
3dzone,3dprint,11157,M3 x 40 mm Socket Head Cap Screw,m3-x-40-mm-socket-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,199,199,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/91290a136-@1x_637653310152998921.png,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m3-x-40-mm-socket-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,5adec0bb6c2a200b
3dzone,3dprint,11141,M3 x 30 mm Socket Head Cap Screw,m3-x-30-mm-socket-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,199,199,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/90044a123-@1x_637644589791018819.png,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m3-x-30-mm-socket-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,cfb2003991385eb6
3dzone,3dprint,11102,M3 x 6 mm Flat Head Cap Screw,m3-x-6-mm-flat-head-cap-screw,3D Printer hardware,,3-5 days to ship Pack of 10,299,299,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/91294A126_a61aa914-5e4d-4fd3-88bf-8753d725c921@2x_637977128550498537.png,M3*6mm,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware"",""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m3-x-6-mm-flat-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,9c75d529ede6cfec
3dzone,3dprint,11135,M3 x 20 mm Socket Head Cap Screw,m3-x-20-mm-socket-head-cap-screw,3D Printer hardware,,3-5 days to ship Pack of 10,99,99,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/91290a123_81d64f5d-b4e6-48cf-b1d2-f60d955d98c1@2x_637871735141379997.png,,"{""tags"":[],""attributes"":{},""categories"":[""3D Printer hardware"",""Fastners"",""Hardware"",""Mechanical""]}",,,https://3dzone.in/m3-x-20-mm-socket-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,1e6057530fa83b0a
3dzone,3dprint,11128,M3 x 8 mm Socket Head Cap Screw,m3-x-8-mm-socket-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,99,99,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/91290a113_eba8af03-aa0d-4e56-aa06-b96fc52a9f14@2x_637871731665826063.png,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m3-x-8-mm-socket-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,7099781c747202a4
3dzone,3dprint,11115,M3 x 12 mm Flat Head Cap Screw,m3-x-12-mm-flat-head-cap-screw,Fastners,,3-5 days to ship Pack of 10,299,299,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/11/92125A132_113f00a4-fa1e-4687-a14f-f6371627b93f@2x_637976652410917670.png,,"{""tags"":[],""attributes"":{},""categories"":[""Fastners"",""Mechanical""]}",,,https://3dzone.in/m3-x-12-mm-flat-head-cap-screw/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,85ec8e20d7fe5555
3dzone,3dprint,11076,Polymaker PolyLite Glow PLA Filament 1.75mm 1KG,polymaker-polylite-glow-pla-filament-1-75mm-1kg,Polylite PLA,,Polymaker PolyLite Glow PLA is a high-quality PLA designed for reliability and ease of printing.,2799,2799,INR,TRUE,,,,out_of_stock,,https://3dzone.in/wp-content/uploads/2022/05/glow-green-20967824883769.jpg | https://3dzone.in/wp-content/uploads/2022/05/PolyLite_PLA_-Glow_Green_175_Spool_Picture_Special-scaled.jpg | https://3dzone.in/wp-content/uploads/2022/05/PolyLite_PLA_-Glow_Green_175_Spool_Picture_Side-scaled.jpg | https://3dzone.in/wp-content/uploads/2022/05/PolyLite_PLA_-Glow_Green_175_Spool_Picture_Laid-scaled.jpg | https://3dzone.in/wp-content/uploads/2022/05/PolyLite_PLA_-Glow_Green_175_Spool_Picture_Front-scaled.jpg | https://3dzone.in/wp-content/uploads/2022/05/PolyLite_PLA_-Glow_Green_175_Spool_Picture_Asymmetric-scaled-e1669272867651.jpg,Polymaker PolyLite Glow PLA |  |  |  |  | PolyLite_PLA_Glow,"{""tags"":[],""attributes"":{""Brand"":[""Polymaker""],""Color"":[""Black"",""Blue"",""Galaxy black"",""Galaxy Dark Blue"",""Galaxy Dark Red"",""Glow in the dark green"",""Green"",""Grey"",""Natural"",""Orange"",""Polymaker Teal"",""Purple"",""Red"",""Silk Blue"",""Silk Bronze"",""Silk gold"",""Silk Lime"",""Silk Magenta"",""Silk silver"",""White"",""Yellow""]},""categories"":[""Polylite PLA"",""Filaments"",""PLA"",""PolyLite Glow PLA""]}",,,https://3dzone.in/polymaker-polylite-glow-pla-filament-1-75mm-1kg/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,7f0fa39da9d3efc2
3dzone,3dprint,10836,Polymaker PolyLite Galaxy PLA Filament 1.75mm 1KG,polymaker-polylite-galaxy-pla-filament-1-75mm-1kg,Polylite PLA,,Polymaker PolyLite PLA is a high-quality PLA designed for reliability and ease of printing.,2799,2799,INR,TRUE,,,,active,,https://3dzone.in/wp-content/uploads/2022/05/galaxy-dark-blue-20967693385785.png,Polymaker PolyLite Galaxy PLA dark-blue,"{""tags"":[""Christmas-sale""],""attributes"":{""Brand"":[""Polymaker""],""Color"":[""Galaxy black"",""Galaxy Dark Blue"",""Galaxy Dark Red""]},""categories"":[""Polylite PLA"",""Filaments"",""PLA"",""PolyLite galaxy PLA""]}",,,https://3dzone.in/polymaker-polylite-galaxy-pla-filament-1-75mm-1kg/,2026-07-08T05:50:33.526Z,2026-07-08T05:50:33.526Z,991d7240974198aa
3dzone,3dprint,10809,Polymaker PolyLite Silk PLA Filament 1.75mm 1KG,polymaker-polylite-silk-pla-filament-1-75mm-1kg,Polylite PLA,,Polymaker PolyLite Silk PLA is a high-quality PLA designed for reliability and ease of printing.,2399,2399,INR,TRUE,,,,active,,https://3dzone.in/wp-content/uploads/2022/05/silk-lime-20967681163321.png,Polymaker PolyLite Silk PLA Lime,"{""tags"":[""Christmas-sale""],""attributes"":{""Brand"":[""Polymaker""],""Color"":[""Silk Blue"",""Silk Bronze"",""Silk gold"",""Silk Lime"",""Silk Magenta"",""Silk silver""]},""categories"":[""Polylite PLA"",""Filaments"",""PLA"",""PolyLite Silk PLA""]}",,,https://3dzone.in/polymaker-polylite-silk-pla-filament-1-75mm-1kg/,2026-07-08T05:5,,
